make,model,variant,year,fuel_type,transmission,cc,mileage,seating_capacity,body_type,is_active,is_discontinued,source,confidence,range_key,start_year,end_year,model_generation,carwale_make_slug,carwale_model_slug,carwale_version_id,carwale_version_slug,carwale_model_url,ex_showroom_price
Nissan,Evalia,XV,2025,Diesel,Manual,1461,19.3,7 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-evalia-xv-diesel-manual-1461-2012-2026,2012,2026,Evalia [2012-2014],nissan,evalia-2012-2014,2640,xv,https://www.carwale.com/nissan-cars/evalia-2012-2014/,
Nissan,Evalia,XE+,2026,Diesel,Manual,1461,19.3,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-evalia-xe-diesel-manual-1461-2012-2026,2012,2026,Evalia [2012-2014],nissan,evalia-2012-2014,2670,xeplus,https://www.carwale.com/nissan-cars/evalia-2012-2014/,
Nissan,Evalia,XL,2026,Diesel,Manual,1461,19.3,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-evalia-xl-diesel-manual-1461-2012-2026,2012,2026,Evalia [2012-2014],nissan,evalia-2012-2014,2671,xl,https://www.carwale.com/nissan-cars/evalia-2012-2014/,
Nissan,Evalia,XV,2026,Diesel,Manual,1461,19.3,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-evalia-xv-diesel-manual-1461-2012-2026,2012,2026,Evalia [2012-2014],nissan,evalia-2012-2014,2640,xv,https://www.carwale.com/nissan-cars/evalia-2012-2014/,
Nissan,Gloria,V6 Sedan,2026,Petrol,Manual,,kmpl,Person,,True,False,carwale,current_year_fallback_review,nissan-gloria-v6-sedan-petrol-manual-2026-2026,2026,2026,Gloria,nissan,gloria,1168,v6-sedan,https://www.carwale.com/nissan-cars/gloria/,
Nissan,Gravite,Acenta Petrol 1.0L Manual,2026,Petrol,Manual,999,19.3,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-gravite-acenta-petrol-1-0l-manual-petrol-manual-999-2026-2026,2026,2026,Gravite,nissan,gravite,23301,acenta-petrol-10l-manual,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Gravite,N-Connecta Petrol 1.0L Automatic,2026,Petrol,Automatic,999,19.6,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-gravite-n-connecta-petrol-1-0l-automatic-petrol-automatic-999-2026-2026,2026,2026,Gravite,nissan,gravite,23307,n-connecta-petrol-10l-automatic,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Gravite,N-Connecta Petrol 1.0L Manual,2026,Petrol,Manual,999,19.3,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-gravite-n-connecta-petrol-1-0l-manual-petrol-manual-999-2026-2026,2026,2026,Gravite,nissan,gravite,23305,n-connecta-petrol-10l-manual,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Gravite,Tekna LE Petrol 1.0L Automatic,2026,Petrol,Automatic,999,19.6,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-gravite-tekna-le-petrol-1-0l-automatic-petrol-automatic-999-2026-2026,2026,2026,Gravite,nissan,gravite,23313,tekna-le-petrol-10l-automatic,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Gravite,Tekna LE Petrol 1.0L Manual,2026,Petrol,Manual,999,19.3,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-gravite-tekna-le-petrol-1-0l-manual-petrol-manual-999-2026-2026,2026,2026,Gravite,nissan,gravite,23315,tekna-le-petrol-10l-manual,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Gravite,Tekna Petrol 1.0L Automatic,2026,Petrol,Automatic,999,19.6,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-gravite-tekna-petrol-1-0l-automatic-petrol-automatic-999-2026-2026,2026,2026,Gravite,nissan,gravite,23311,tekna-petrol-10l-automatic,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Gravite,Tekna Petrol 1.0L Manual,2026,Petrol,Manual,999,19.3,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-gravite-tekna-petrol-1-0l-manual-petrol-manual-999-2026-2026,2026,2026,Gravite,nissan,gravite,23309,tekna-petrol-10l-manual,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Gravite,Tekna Petrol 1.0L Manual CNG,2026,CNG,Manual,,km/kg,7 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-gravite-tekna-petrol-1-0l-manual-cng-cng-manual-2026-2026,2026,2026,Gravite,nissan,gravite,23317,tekna-petrol-10l-manual-cng,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Gravite,Visia Petrol 1.0L Manual,2026,Petrol,Manual,999,19.3,7 Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-gravite-visia-petrol-1-0l-manual-petrol-manual-999-2026-2026,2026,2026,Gravite,nissan,gravite,22913,visia-petrol-10l-manual,https://www.carwale.com/nissan-cars/gravite/,
Nissan,Infiniti,G37,2011,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-infiniti-g37-petrol-manual-2008-2014,2008,2014,Infiniti,nissan,infiniti,5645,g37,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Infiniti,M37,2011,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-infiniti-m37-petrol-automatic-2008-2014,2008,2014,Infiniti,nissan,infiniti,7053,m37,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Infiniti,G37,2012,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-infiniti-g37-petrol-manual-2008-2014,2008,2014,Infiniti,nissan,infiniti,5645,g37,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Infiniti,M37,2012,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-infiniti-m37-petrol-automatic-2008-2014,2008,2014,Infiniti,nissan,infiniti,7053,m37,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Infiniti,G37,2013,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-infiniti-g37-petrol-manual-2008-2014,2008,2014,Infiniti,nissan,infiniti,5645,g37,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Infiniti,M37,2013,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-infiniti-m37-petrol-automatic-2008-2014,2008,2014,Infiniti,nissan,infiniti,7053,m37,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Infiniti,G37,2014,Petrol,Manual,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-infiniti-g37-petrol-manual-2008-2014,2008,2014,Infiniti,nissan,infiniti,5645,g37,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Infiniti,M37,2014,Petrol,Automatic,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-infiniti-m37-petrol-automatic-2008-2014,2008,2014,Infiniti,nissan,infiniti,7053,m37,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Infiniti,Q45,2026,Petrol,Manual,,kmpl,Person,,True,False,carwale,current_year_fallback_review,nissan-infiniti-q45-petrol-manual-2026-2026,2026,2026,Infiniti,nissan,infiniti,2030,q45,https://www.carwale.com/nissan-cars/infiniti/,
Nissan,Jonga,4.0 Petrol,2011,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2012,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2013,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2014,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2015,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2016,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2017,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2018,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2019,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2020,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2021,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2022,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2023,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2024,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2025,Petrol,,,kmpl,Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Jonga,4.0 Petrol,2026,Petrol,,,kmpl,Person,,True,False,carwale,carwale_launch_discontinue_range,nissan-jonga-4-0-petrol-petrol-2011-2026,2011,2026,Jonga,nissan,jonga,2192,40-petrol,https://www.carwale.com/nissan-cars/jonga/,
Nissan,Kicks,XE 1.5 D,2019,Diesel,Manual,1461,20.45,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xe-1-5-d-diesel-manual-1461-2019-2020,2019,2020,Kicks,nissan,kicks,6490,xe-15-d,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5,2019,Petrol,Manual,1498,14.23,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xl-1-5-petrol-manual-1498-2019-2020,2019,2020,Kicks,nissan,kicks,6503,xl-15-2019-2020,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5,2019,Petrol,Manual,1498,14.23,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xl-1-5-petrol-manual-1498-2019-2019,2019,2019,Kicks,nissan,kicks,6086,xl-15-2019-2019,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5 D,2019,Diesel,Manual,1461,20.45,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xl-1-5-d-diesel-manual-1461-2019-2019,2019,2019,Kicks,nissan,kicks,6089,xl-15-d-2019-2019,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5 D,2019,Diesel,Manual,1461,20.45,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xl-1-5-d-diesel-manual-1461-2019-2020,2019,2020,Kicks,nissan,kicks,6504,xl-15-d,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5,2019,Petrol,Manual,1498,14.23,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xv-1-5-petrol-manual-1498-2019-2020,2019,2020,Kicks,nissan,kicks,6501,xv-15-2019-2020,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5,2019,Petrol,Manual,1498,14.23,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xv-1-5-petrol-manual-1498-2019-2019,2019,2019,Kicks,nissan,kicks,6056,xv-15-2019-2019,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5 D,2019,Diesel,Manual,1461,19.39,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-1-5-d-diesel-manual-1461-2019-2020,2019,2020,Kicks,nissan,kicks,6502,xv-15-d,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5 D,2019,Diesel,Manual,1461,19.39,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xv-1-5-d-diesel-manual-1461-2019-2019,2019,2019,Kicks,nissan,kicks,6057,xv-15-d-2019-2019,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Pre (O) 1.5,2019,Petrol,Manual,1498,14.23,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-pre-o-1-5-petrol-manual-1498-2019-2019,2019,2019,Kicks,nissan,kicks,6088,xv-pre-o-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Pre (O) 1.5 D [2019],2019,Diesel,Manual,1461,19.39,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xv-pre-o-1-5-d-2019-diesel-manual-1461-2019-2019,2019,2019,Kicks,nissan,kicks,6091,xv-pre-o-15-d-2019,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Pre 1.5,2019,Petrol,Manual,1498,14.23,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-pre-1-5-petrol-manual-1498-2019-2019,2019,2019,Kicks,nissan,kicks,6087,xv-pre-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Pre 1.5 D,2019,Diesel,Manual,1461,19.39,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-pre-1-5-d-diesel-manual-1461-2019-2020,2019,2020,Kicks,nissan,kicks,6505,xv-pre-15-d,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Pre 1.5 D,2019,Diesel,Manual,1461,19.39,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xv-pre-1-5-d-diesel-manual-1461-2019-2019,2019,2019,Kicks,nissan,kicks,6090,xv-pre-15-d-2019-2019,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XE 1.5 D,2020,Diesel,Manual,1461,20.45,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xe-1-5-d-diesel-manual-1461-2019-2020,2019,2020,Kicks,nissan,kicks,6490,xe-15-d,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5,2020,Petrol,Manual,1498,14.23,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xl-1-5-petrol-manual-1498-2019-2020,2019,2020,Kicks,nissan,kicks,6503,xl-15-2019-2020,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5,2020,Petrol,Manual,1498,13.9,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xl-1-5-petrol-manual-1498-2020-2023,2020,2023,Kicks,nissan,kicks,7277,xl-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5 D,2020,Diesel,Manual,1461,20.45,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xl-1-5-d-diesel-manual-1461-2019-2020,2019,2020,Kicks,nissan,kicks,6504,xl-15-d,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5,2020,Petrol,Manual,1498,14.23,5 Person,,False,True,carwale,exact_carwale_version_range,nissan-kicks-xv-1-5-petrol-manual-1498-2019-2020,2019,2020,Kicks,nissan,kicks,6501,xv-15-2019-2020,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5,2020,Petrol,Manual,1498,13.9,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-1-5-petrol-manual-1498-2020-2023,2020,2023,Kicks,nissan,kicks,7278,xv-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5 D,2020,Diesel,Manual,1461,19.39,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-1-5-d-diesel-manual-1461-2019-2020,2019,2020,Kicks,nissan,kicks,6502,xv-15-d,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Pre 1.5 D,2020,Diesel,Manual,1461,19.39,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-pre-1-5-d-diesel-manual-1461-2019-2020,2019,2020,Kicks,nissan,kicks,6505,xv-pre-15-d,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium (O) Turbo 1.3,2020,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-o-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7281,xv-premium-o-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium (O) Turbo 1.3 Dual Tone,2020,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-o-turbo-1-3-dual-tone-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7282,xv-premium-o-turbo-13-dual-tone,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium Turbo 1.3,2020,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7280,xv-premium-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium Turbo 1.3 CVT,2020,Petrol,Automatic,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-turbo-1-3-cvt-petrol-automatic-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7284,xv-premium-turbo-13-cvt,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Turbo 1.3,2020,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7279,xv-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Turbo 1.3 CVT,2020,Petrol,Automatic,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-turbo-1-3-cvt-petrol-automatic-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7283,xv-turbo-13-cvt,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5,2021,Petrol,Manual,1498,13.9,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xl-1-5-petrol-manual-1498-2020-2023,2020,2023,Kicks,nissan,kicks,7277,xl-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5,2021,Petrol,Manual,1498,13.9,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-1-5-petrol-manual-1498-2020-2023,2020,2023,Kicks,nissan,kicks,7278,xv-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium (O) Turbo 1.3,2021,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-o-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7281,xv-premium-o-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium (O) Turbo 1.3 Dual Tone,2021,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-o-turbo-1-3-dual-tone-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7282,xv-premium-o-turbo-13-dual-tone,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium Turbo 1.3,2021,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7280,xv-premium-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium Turbo 1.3 CVT,2021,Petrol,Automatic,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-turbo-1-3-cvt-petrol-automatic-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7284,xv-premium-turbo-13-cvt,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Turbo 1.3,2021,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7279,xv-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Turbo 1.3 CVT,2021,Petrol,Automatic,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-turbo-1-3-cvt-petrol-automatic-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7283,xv-turbo-13-cvt,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5,2022,Petrol,Manual,1498,13.9,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xl-1-5-petrol-manual-1498-2020-2023,2020,2023,Kicks,nissan,kicks,7277,xl-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5,2022,Petrol,Manual,1498,13.9,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-1-5-petrol-manual-1498-2020-2023,2020,2023,Kicks,nissan,kicks,7278,xv-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium (O) Turbo 1.3,2022,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-o-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7281,xv-premium-o-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium (O) Turbo 1.3 Dual Tone,2022,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-o-turbo-1-3-dual-tone-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7282,xv-premium-o-turbo-13-dual-tone,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium Turbo 1.3,2022,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7280,xv-premium-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium Turbo 1.3 CVT,2022,Petrol,Automatic,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-turbo-1-3-cvt-petrol-automatic-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7284,xv-premium-turbo-13-cvt,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Turbo 1.3,2022,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7279,xv-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Turbo 1.3 CVT,2022,Petrol,Automatic,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-turbo-1-3-cvt-petrol-automatic-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7283,xv-turbo-13-cvt,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XL 1.5,2023,Petrol,Manual,1498,13.9,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xl-1-5-petrol-manual-1498-2020-2023,2020,2023,Kicks,nissan,kicks,7277,xl-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV 1.5,2023,Petrol,Manual,1498,13.9,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-1-5-petrol-manual-1498-2020-2023,2020,2023,Kicks,nissan,kicks,7278,xv-15,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium (O) Turbo 1.3,2023,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-o-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7281,xv-premium-o-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium (O) Turbo 1.3 Dual Tone,2023,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-o-turbo-1-3-dual-tone-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7282,xv-premium-o-turbo-13-dual-tone,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium Turbo 1.3,2023,Petrol,Manual,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-turbo-1-3-petrol-manual-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7280,xv-premium-turbo-13,https://www.carwale.com/nissan-cars/kicks/,
Nissan,Kicks,XV Premium Turbo 1.3 CVT,2023,Petrol,Automatic,1330,15.8,5 Person,,False,True,carwale,carwale_launch_discontinue_range,nissan-kicks-xv-premium-turbo-1-3-cvt-petrol-automatic-1330-2020-2023,2020,2023,Kicks,nissan,kicks,7284,xv-premium-turbo-13-cvt,https://www.carwale.com/nissan-cars/kicks/,
